cluster_id,pattern_name,total_plays,goals,shots,losses,avg_duration,avg_forward_progress,avg_events,wing_plays
36,Mixed Attack Medium Short Low-Conv,6,1,3,3,5.321999999999889,11.711666666666668,5.333333333333333,3
37,Mixed Attack Fast Mid,6,0,0,6,3.425666666666681,21.566666666666674,3.3333333333333335,3
38,Mixed Attack Medium Deep,6,0,1,5,5.244166666666804,31.894999999999996,4.0,3
39,Mixed Attack Fast Deep,6,0,0,6,4.637666666666661,42.221666666666664,3.3333333333333335,2
40,Mixed Attack Medium Mid Low-Conv,6,1,1,5,5.605666666666688,29.871666666666666,4.666666666666667,2
41,Wing Attack Medium Deep,6,0,0,6,5.867166666666634,34.8,3.8333333333333335,6
42,Wing Attack Medium Mid,5,0,0,5,5.985800000000012,28.48,4.8,4
43,Wing Attack Fast Deep,5,0,0,5,3.8306000000000267,53.403999999999996,3.0,4
44,Wing Attack Fast Short,5,0,0,5,4.93159999999998,10.620000000000001,4.2,4
45,Mixed Attack Medium Mid,5,0,0,5,5.625399999999945,20.784,4.2,2
46,Wing Attack Slow Build Mid,5,0,1,4,10.109999999999946,26.821999999999996,8.4,4
47,Mixed Attack Fast Short,5,0,0,5,4.897800000000006,11.322,2.8,3
48,Wing Attack Medium Short,5,0,0,5,5.492400000000191,16.2,3.6,5
49,Central Attack Fast Short,5,0,0,5,3.663799999999992,9.102,3.4,1
50,Mixed Attack Fast Mid,5,0,0,5,4.204199999999855,21.886000000000003,4.2,3
51,Mixed Attack Fast Short,5,0,0,5,3.95079999999989,17.859999999999996,3.6,2
52,Wing Attack Fast Short,5,0,0,5,3.343399999999929,9.498000000000001,3.6,4
53,Wing Attack Fast Short,5,0,0,5,4.337599999999964,18.182000000000002,5.0,5
54,Mixed Attack Medium Short,5,0,1,4,7.18740000000015,17.016000000000002,5.0,2
55,Wing Attack Slow Build Mid,5,0,1,4,22.462400000000116,26.008,16.6,4
56,Mixed Attack Medium Short,5,0,0,5,5.231800000000112,15.843999999999998,4.2,2
57,Mixed Attack Medium Deep,5,0,0,5,5.372000000000298,30.198,5.2,2
58,Wing Attack Medium Short,5,0,0,5,5.852600000000075,16.122000000000003,4.4,4
59,Central Attack Medium Deep,5,0,0,5,9.522800000000052,58.774,4.4,0
60,Wing Attack Fast Short,5,0,0,5,4.99839999999981,9.697999999999999,5.4,4
61,Mixed Attack Fast Short,5,0,0,5,3.7637999999998244,11.354000000000001,3.4,3
62,Wing Attack Fast Mid,5,0,0,5,4.211200000000031,24.058,4.0,4
63,Wing Attack Medium Deep,5,0,0,5,5.5121999999999955,36.778,4.2,4
64,Mixed Attack Medium Short,5,0,0,5,5.578999999999996,8.246,4.4,2
65,Wing Attack Medium Short,5,0,0,5,5.652399999999863,16.3,5.6,4
66,Central Attack Fast Short,5,0,0,5,4.831199999999944,13.962,5.6,1
67,Wing Attack Fast Short,5,0,0,5,4.757999999999901,11.472,4.6,4
68,Mixed Attack Medium Mid,5,0,0,5,8.141600000000068,24.246,5.6,3
69,Wing Attack Medium Mid,5,0,0,5,7.888000000000102,23.894,6.4,4
70,Wing Attack Medium Mid,5,0,3,2,5.592200000000003,20.176000000000002,4.6,4
71,Wing Attack Fast Short,5,0,0,5,3.657000000000153,7.883999999999999,3.6,5
72,Mixed Attack Medium Mid,5,0,0,5,6.586599999999907,27.976,5.8,3
73,Wing Attack Medium Deep,5,0,2,3,6.413200000000165,37.403999999999996,5.2,4
74,Central Attack Medium Mid,5,0,2,3,7.2737999999999605,23.702000000000005,5.6,1
75,Wing Attack Fast Mid,5,0,0,5,4.691199999999958,20.298000000000002,4.0,4
76,Mixed Attack Slow Build Deep,5,0,1,4,25.738599999999998,60.0,13.8,3
77,Mixed Attack Fast Mid,5,0,0,5,4.030799999999817,20.137999999999998,3.8,3
78,Wing Attack Medium Deep,5,0,1,4,7.948000000000002,32.42,5.2,5
79,Wing Attack Fast Short,5,0,0,5,3.476999999999998,19.48,2.8,5
80,Central Attack Fast Short,5,0,0,5,4.337399999999979,13.303999999999998,4.2,1
81,Mixed Attack Medium Deep,5,0,1,4,6.933799999999974,31.035999999999994,5.4,3
82,Wing Attack Fast Short,5,0,0,5,4.7714000000001535,13.632,3.2,5
83,Wing Attack Medium Mid,5,0,0,5,7.6275999999997115,21.172,7.0,4
84,Mixed Attack Medium Deep,5,0,0,5,8.581800000000111,39.408,5.8,2
85,Wing Attack Medium Short,5,0,0,5,8.55520000000024,7.786,6.4,5
86,Mixed Attack Slow Build Deep,5,0,1,4,12.245400000000041,60.01800000000001,7.0,3
87,Wing Attack Medium Deep,5,0,0,5,7.874599999999964,37.160000000000004,5.2,4
88,Central Attack Medium Mid,5,0,0,5,7.033799999999883,27.778,5.8,1
89,Wing Attack Fast Mid,5,0,0,5,4.691400000000067,25.762,4.6,4
90,Wing Attack Fast Short,5,0,0,5,4.504399999999862,9.053999999999998,4.2,5
91,Central Attack Fast Short,5,0,1,4,4.564799999999946,11.968,5.0,1
92,Wing Attack Fast Mid,5,0,0,5,4.544399999999951,28.276,4.2,4
93,Mixed Attack Medium Mid Low-Conv,5,1,4,1,6.3462000000001355,24.826,5.0,3
94,Mixed Attack Medium Mid Low-Conv,5,1,1,4,7.113999999999794,29.379999999999995,5.2,3
95,Mixed Attack Medium Deep,5,0,0,5,9.182399999999893,39.324,5.8,3
96,Central Attack Medium Deep,4,0,2,2,5.905750000000097,41.0125,3.25,0
97,Central Attack Medium Deep,4,0,0,4,9.609500000000025,52.58749999999999,6.25,1
98,Mixed Attack Fast Mid,4,0,0,4,4.487750000000176,20.7275,4.0,2
99,Wing Attack Fast Short,4,0,0,4,4.295999999999992,7.064999999999999,3.75,4
100,Wing Attack Fast Mid,4,0,0,4,4.028999999999979,22.985,3.5,4
101,Mixed Attack Medium Mid,4,0,0,4,6.8317499999999995,22.5625,6.75,2
102,Wing Attack Medium Deep,4,0,1,3,5.672249999999991,42.852500000000006,5.0,3
103,Central Attack Medium Short,4,0,0,4,5.355500000000006,6.9975,5.5,1
104,Central Attack Fast Short,4,0,0,4,4.646499999999776,16.1975,2.75,0
105,Wing Attack Fast Short,4,0,0,4,3.2367499999999723,11.584999999999999,3.75,3
106,Wing Attack Fast Short,4,0,1,3,3.912499999999909,9.837499999999999,4.25,3
107,Wing Attack Slow Build Deep,4,0,3,1,22.130249999999947,87.4975,13.75,4
108,Wing Attack Medium Deep,4,0,1,3,6.940500000000043,30.994999999999997,6.5,3
109,Wing Attack Medium Mid,4,0,1,3,5.872250000000122,24.630000000000003,6.0,3
110,Central Attack Slow Build Deep Low-Conv,4,1,3,1,21.871749999999935,30.5375,15.75,0
111,Wing Attack Slow Build Mid,4,0,0,4,14.630999999999801,20.3825,9.25,4
112,Wing Attack Fast Short,4,0,0,4,4.5130000000000905,14.5575,4.75,4
113,Wing Attack Fast Short,4,0,0,4,4.003999999999849,7.9425,4.25,3
114,Wing Attack Slow Build Deep,4,0,0,4,16.132750000000186,40.6075,11.0,3
115,Wing Attack Slow Build Deep,4,0,1,3,17.617749999999944,56.364999999999995,11.5,4
116,Wing Attack Medium Deep,4,0,0,4,7.007249999999999,45.5825,4.75,4
117,Wing Attack Slow Build Deep,4,0,1,3,12.07024999999993,34.115,9.25,4
118,Wing Attack Slow Build Deep,4,0,0,4,12.078749999999957,43.9075,7.5,4
119,Wing Attack Slow Build Deep Low-Conv,4,1,3,1,11.227750000000128,56.63999999999999,8.25,4
120,Wing Attack Slow Build Mid,4,0,0,4,27.636000000000095,26.714999999999996,16.75,3
121,Central Attack Slow Build Mid,4,0,0,4,12.42925000000011,25.6125,9.0,1
122,Wing Attack Fast Short,4,0,0,4,4.321000000000019,16.9475,4.5,4
123,Central Attack Medium Short,4,0,0,4,7.874750000000077,15.037499999999998,5.25,1
124,Wing Attack Medium Short,4,0,0,4,5.121749999999892,11.5125,4.5,3
125,Mixed Attack Medium Short,4,0,0,4,6.248000000000388,12.34,3.5,2
126,Wing Attack Fast Short,4,0,0,4,3.7870000000001056,8.52,3.5,3
127,Mixed Attack Medium Short,4,0,0,4,7.657750000000036,13.889999999999999,6.5,2
128,Mixed Attack Fast Short,4,0,0,4,3.7957500000000266,18.009999999999998,3.5,2
129,Wing Attack Slow Build Deep,4,0,0,4,21.879999999999825,47.7375,14.0,4
130,Wing Attack Slow Build Short,4,0,0,4,27.869499999999903,18.3925,18.5,3
131,Wing Attack Medium Deep,4,0,0,4,5.930749999999989,30.127499999999998,4.75,3
132,Mixed Attack Slow Build Short,4,0,0,4,14.581249999999926,14.819999999999999,8.75,2
133,Wing Attack Medium Mid,4,0,0,4,5.013249999999971,23.1625,3.5,3
134,Wing Attack Fast Short,4,0,0,4,4.028999999999982,16.79,4.25,4
135,Wing Attack Medium Deep,4,0,0,4,6.147749999999917,37.9675,5.75,3
136,Central Attack Medium Short,4,0,1,3,6.2395000000001914,10.0025,5.75,1
137,Central Attack Fast Short,4,0,0,4,3.211750000000123,12.600000000000001,3.0,0
138,Wing Attack Slow Build Deep Low-Conv,4,1,2,2,13.572250000000281,83.8225,7.0,3
139,Wing Attack Medium Deep,4,0,2,2,8.617250000000013,62.794999999999995,5.5,3
140,Wing Attack Slow Build Deep,4,0,0,4,12.86325000000005,36.2175,8.0,3
141,Wing Attack Medium Short,4,0,0,4,6.998749999999916,18.385,6.5,3
142,Wing Attack Medium Deep,4,0,1,3,6.59000000000006,40.955,5.75,3
143,Wing Attack Slow Build Deep Low-Conv,4,1,1,3,16.015750000000025,71.07249999999999,10.75,4
144,Wing Attack Fast Deep,4,0,0,4,4.554750000000055,34.88250000000001,3.75,4
145,Wing Attack Medium Mid,4,0,0,4,9.01750000000002,24.380000000000003,7.0,3
146,Wing Attack Fast Mid,4,0,0,4,4.730000000000132,22.452499999999997,5.0,3
147,Wing Attack Slow Build Deep,4,0,1,3,10.652249999999867,43.447500000000005,8.25,3
148,Central Attack Fast Deep,4,0,0,4,3.820500000000038,46.99,2.75,0
149,Central Attack Medium Deep,4,0,1,3,6.940250000000077,34.3875,6.0,1
150,Wing Attack Medium Short,4,0,0,4,6.4065000000000225,16.752499999999998,5.5,3
151,Wing Attack Fast Short,4,0,0,4,3.4785000000001176,11.985,2.5,3
152,Wing Attack Medium Short,4,0,0,4,5.0550000000001205,5.5225,5.25,3
153,Wing Attack Medium Deep,4,0,0,4,7.79075000000023,35.39,5.25,3
154,Mixed Attack Slow Build Deep,4,0,1,3,25.909000000000056,46.195,16.0,2
155,Mixed Attack Medium Mid,4,0,0,4,5.296749999999889,24.3675,5.0,2
156,Central Attack Medium Deep,4,0,0,4,5.154999999999973,33.1775,3.75,1
157,Wing Attack Fast Short,4,0,0,4,4.671500000000208,15.6525,4.75,3
158,Central Attack Medium Short,4,0,0,4,5.230000000000132,18.125,3.0,0
159,Wing Attack Fast Short,4,0,0,4,3.754000000000161,12.8875,3.5,3
160,Mixed Attack Medium Short,4,0,1,3,5.32224999999994,13.14,4.25,2
161,Mixed Attack Slow Build Deep High-Conv,4,2,2,2,11.494749999999868,56.370000000000005,5.5,2
162,Mixed Attack Fast Deep,4,0,0,4,4.379500000000121,56.8,4.0,2
163,Wing Attack Medium Short,4,0,0,4,6.131249999999909,18.974999999999998,4.25,4
164,Mixed Attack Medium Short,4,0,0,4,5.271999999999991,19.905,4.0,2
165,Wing Attack Slow Build Deep,4,0,0,4,10.527249999999924,68.6825,7.75,3
166,Wing Attack Fast Mid,4,0,0,4,3.80375000000015,23.8375,3.25,3
167,Wing Attack Medium Deep,4,0,0,4,8.166499999999871,35.3525,6.0,4
168,Mixed Attack Slow Build Short,4,0,0,4,12.695999999999998,17.825000000000003,8.25,2
169,Central Attack Slow Build Deep,4,0,1,3,27.452500000000043,45.16,18.0,1
170,Wing Attack Fast Short,4,0,0,4,3.127999999999929,7.237500000000001,3.5,4
171,Wing Attack Medium Deep,4,0,0,4,9.259249999999923,56.8425,6.0,4
172,Mixed Attack Slow Build Mid,4,0,0,4,21.25450000000025,27.345,13.25,2
173,Mixed Attack Slow Build Mid,4,0,0,4,13.99724999999998,26.725,7.0,2
174,Central Attack Medium Mid,4,0,0,4,6.231500000000011,21.854999999999997,4.0,1
175,Wing Attack Slow Build Deep,4,0,3,1,12.078500000000133,44.94,6.5,3
176,Wing Attack Medium Deep,4,0,0,4,9.375750000000096,41.085,5.5,3
177,Wing Attack Fast Deep,4,0,0,4,4.078999999999951,37.215,3.0,3
178,Wing Attack Medium Mid,4,0,0,4,6.898500000000212,23.095,6.0,4
179,Wing Attack Medium Mid,4,0,0,4,6.514750000000333,20.535,5.25,3
180,Wing Attack Slow Build Deep,4,0,0,4,26.824249999999985,41.917500000000004,17.25,3
181,Mixed Attack Medium Deep,4,0,0,4,7.524249999999938,54.6725,6.0,2
182,Wing Attack Medium Mid,4,0,0,4,5.5805000000002565,22.4975,4.75,3
183,Mixed Attack Slow Build Deep,4,0,0,4,15.031750000000102,34.845,13.25,2
184,Wing Attack Fast Short,4,0,0,4,4.187250000000077,16.439999999999998,4.75,3
185,Wing Attack Medium Mid,4,0,0,4,5.272249999999822,22.1075,5.0,3
186,Wing Attack Medium Short,4,0,0,4,7.799500000000023,18.0825,6.75,4
187,Wing Attack Slow Build Deep,4,0,0,4,11.478250000000003,33.33,9.0,3
188,Wing Attack Medium Short,4,0,2,2,5.180250000000001,18.725,5.0,3
189,Central Attack Slow Build Deep Low-Conv,4,1,3,1,11.22799999999998,67.4725,6.5,1
190,Wing Attack Medium Deep,4,0,0,4,7.198999999999955,36.644999999999996,4.75,4
191,Mixed Attack Medium Mid,4,0,0,4,5.355499999999893,23.552500000000002,3.0,2
192,Wing Attack Medium Mid,4,0,0,4,5.046749999999989,21.839999999999996,5.0,3
193,Wing Attack Medium Deep,4,0,1,3,9.350999999999999,31.107499999999998,8.25,3
194,Wing Attack Fast Short,4,0,0,4,3.228249999999946,10.622499999999999,3.25,4
195,Mixed Attack Fast Short,4,0,0,4,3.628750000000082,15.4775,3.0,2
196,Central Attack Fast Deep,4,0,0,4,3.762249999999824,51.015,3.25,0
197,Wing Attack Medium Short,4,0,0,4,9.67625000000021,15.692499999999999,9.25,3
198,Mixed Attack Medium Mid,4,0,0,4,5.054999999999978,20.2225,3.0,2
199,Mixed Attack Medium Deep,4,0,1,3,8.191249999999968,58.705,4.0,2
200,Wing Attack Medium Deep,4,0,0,4,7.691250000000046,36.2675,5.0,4
201,Mixed Attack Slow Build Mid,4,0,0,4,12.671250000000214,20.725,8.0,2
202,Wing Attack Slow Build Deep,4,0,1,3,14.839750000000096,59.09,8.0,3
203,Wing Attack Fast Short,4,0,0,4,3.99574999999993,13.747500000000002,4.5,3
204,Central Attack Slow Build Deep,4,0,0,4,11.778499999999951,38.2825,7.25,0
205,Central Attack Fast Short,4,0,0,4,4.0037500000001955,18.8825,3.0,1
206,Wing Attack Fast Mid,4,0,0,4,4.637750000000011,24.112499999999997,4.0,3
207,Wing Attack Fast Short,4,0,0,4,4.671250000000029,8.0,4.5,3
208,Wing Attack Fast Deep,4,0,0,4,4.629750000000058,36.435,3.0,3
209,Mixed Attack Fast Mid,4,0,0,4,3.419999999999959,23.5475,3.0,2
210,Central Attack Fast Deep,4,0,0,4,3.561749999999961,43.6575,3.25,0
211,Central Attack Fast Short,4,0,0,4,3.7787500000000165,8.919999999999998,3.0,0
212,Central Attack Medium Deep,4,0,0,4,8.133250000000373,40.0175,4.75,1
213,Wing Attack Slow Build Short,4,0,0,4,11.052750000000032,8.994999999999997,8.0,3
214,Mixed Attack Fast Deep,4,0,0,4,4.971750000000043,35.05,3.75,2
215,Mixed Attack Fast Short,4,0,0,4,3.7120000000001028,9.997499999999999,3.25,2
216,Central Attack Fast Short,4,0,0,4,4.570750000000032,6.85,4.0,1
217,Wing Attack Medium Short,4,0,0,4,8.450000000000273,16.3075,7.5,3
218,Wing Attack Fast Short,4,0,1,3,3.803749999999937,14.205000000000002,4.0,4
219,Wing Attack Slow Build Deep Low-Conv,4,1,2,2,21.43000000000012,53.95,12.25,4
220,Wing Attack Fast Short,4,0,2,2,3.75349999999996,13.82,4.0,3
221,Mixed Attack Fast Short,4,0,0,4,3.3534999999999826,7.415,3.25,2
222,Wing Attack Slow Build Mid,3,0,0,3,28.439666666666586,22.143333333333334,16.333333333333332,3
223,Mixed Attack Medium Mid,3,0,0,3,9.409333333333507,23.26,5.666666666666667,1
224,Mixed Attack Slow Build Deep,3,0,0,3,21.31000000000002,93.92,11.666666666666666,2
225,Central Attack Fast Mid,3,0,0,3,3.369333333333619,21.536666666666672,3.0,0
226,Mixed Attack Slow Build Mid,3,0,0,3,17.205999999999904,24.633333333333336,11.0,1
227,Wing Attack Medium Short,3,0,0,3,7.007333333333311,8.216666666666667,7.333333333333333,3
228,Wing Attack Medium Mid,3,0,0,3,6.428666666666866,25.52,5.0,3
229,Mixed Attack Slow Build Deep,3,0,0,3,25.448000000000018,61.39000000000001,12.666666666666666,1
230,Mixed Attack Slow Build Short,3,0,0,3,10.098666666666759,16.69333333333333,8.0,1
231,Wing Attack Slow Build Deep,3,0,2,1,15.63766666666667,75.22333333333334,7.0,3
232,Mixed Attack Slow Build Short,3,0,0,3,13.513666666666873,16.573333333333334,9.333333333333334,1
233,Mixed Attack Fast Deep,3,0,0,3,4.871666666666442,32.60666666666666,3.6666666666666665,1
234,Central Attack Medium Short,3,0,0,3,6.273333333333237,19.18,4.333333333333333,0
235,Central Attack Fast Deep,3,0,0,3,3.780999999999949,55.27,2.6666666666666665,0
236,Central Attack Slow Build Deep,3,0,2,1,12.323666666666668,41.76666666666667,10.333333333333334,0
237,Central Attack Slow Build Deep,3,0,0,3,22.010666666666378,48.06,14.333333333333334,0
238,Mixed Attack Slow Build Deep,3,0,0,3,25.1253333333331,49.35666666666666,16.0,1
239,Wing Attack Medium Deep,3,0,0,3,7.007333333333311,30.496666666666666,5.0,3
240,Wing Attack Fast Deep,3,0,0,3,4.270666666666652,45.92666666666667,3.3333333333333335,3
241,Wing Attack Fast Short,3,0,0,3,4.504666666666632,7.213333333333332,4.333333333333333,3
242,Wing Attack Medium Short,3,0,0,3,6.572999999999904,16.06,6.0,3
243,Mixed Attack Fast Short,3,0,0,3,3.3923333333333026,11.826666666666668,3.6666666666666665,2
244,Mixed Attack Fast Deep,3,0,0,3,3.4809999999999945,31.916666666666668,3.0,2
245,Mixed Attack Slow Build Deep,3,0,0,3,27.8279999999999,62.34333333333333,15.666666666666666,2
246,Mixed Attack Fast Mid,3,0,0,3,4.46033333333321,21.159999999999997,3.0,2
247,Wing Attack Slow Build Deep,3,0,0,3,23.055999999999887,57.836666666666666,13.333333333333334,3
248,Mixed Attack Slow Build Mid,3,0,0,3,28.5616666666668,21.363333333333333,21.0,2
249,Wing Attack Slow Build Deep,3,0,1,2,25.803666666666686,60.876666666666665,16.0,3
250,Mixed Attack Slow Build Deep,3,0,0,3,12.76833333333343,56.129999999999995,7.666666666666667,2
251,Wing Attack Slow Build Deep,3,0,0,3,26.2490000000001,69.9,13.666666666666666,3
252,Mixed Attack Medium Short,3,0,0,3,7.18399999999959,15.766666666666666,6.0,2
253,Wing Attack Medium Short,3,0,0,3,6.773666666666638,19.706666666666663,3.6666666666666665,3
254,Mixed Attack Slow Build Deep,3,0,0,3,21.287666666666155,36.03666666666667,15.333333333333334,2
255,Mixed Attack Fast Short,3,0,0,3,4.5709999999998745,10.953333333333333,6.333333333333333,2
256,Mixed Attack Slow Build Short,3,0,0,3,12.212333333333087,9.426666666666666,10.333333333333334,1
257,Mixed Attack Medium Deep,3,0,1,2,6.57333333333338,31.796666666666667,5.0,2
258,Wing Attack Medium Short,3,0,0,3,6.761999999999792,9.106666666666667,6.666666666666667,3
259,Mixed Attack Slow Build Deep,3,0,2,1,11.878666666666655,41.24666666666667,6.666666666666667,2
260,Mixed Attack Slow Build Deep High-Conv,3,1,1,2,10.399333333333061,62.73666666666667,6.333333333333333,2
261,Mixed Attack Slow Build Deep,3,0,0,3,11.00000000000019,35.74333333333333,7.0,2
262,Wing Attack Slow Build Deep,3,0,0,3,24.12433333333335,45.120000000000005,16.0,3
263,Mixed Attack Medium Mid,3,0,0,3,6.016999999999977,22.266666666666666,4.666666666666667,1
264,Wing Attack Slow Build Deep,3,0,0,3,19.408333333333,44.123333333333335,13.0,3
265,Mixed Attack Slow Build Deep,3,0,0,3,18.774333333333136,30.27666666666667,12.0,1
266,Mixed Attack Slow Build Mid,3,0,0,3,11.956333333333228,28.30333333333333,7.333333333333333,2
267,Mixed Attack Slow Build Mid,3,0,0,3,26.170666666666648,22.833333333333332,16.666666666666668,1
268,Mixed Attack Slow Build Deep,3,0,0,3,12.534666666666604,37.84666666666667,9.666666666666666,2
269,Mixed Attack Fast Mid,3,0,0,3,3.5699999999998604,21.040000000000003,3.0,2
270,Mixed Attack Medium Mid,3,0,0,3,9.264666666666622,29.213333333333328,7.333333333333333,2
271,Mixed Attack Slow Build Deep,3,0,0,3,10.755666666666684,46.51,7.666666666666667,2
272,Mixed Attack Slow Build Deep,3,0,0,3,12.234333333333145,39.443333333333335,9.0,2
273,Mixed Attack Fast Short,3,0,0,3,4.048333333333223,8.103333333333333,3.0,1
274,Mixed Attack Slow Build Short,3,0,0,3,15.682333333333247,9.59,9.333333333333334,2
275,Wing Attack Slow Build Mid,3,0,0,3,16.783666666666704,28.986666666666668,10.333333333333334,3
276,Mixed Attack Medium Deep,3,0,1,2,8.986666666666679,38.093333333333334,6.333333333333333,2
277,Mixed Attack Medium Deep,3,0,0,3,6.906999999999887,48.59,4.333333333333333,1
278,Wing Attack Fast Short,3,0,0,3,4.237333333333406,7.34,4.0,3
279,Mixed Attack Slow Build Deep,3,0,0,3,26.748666666666697,40.14,16.666666666666668,2
280,Wing Attack Medium Deep,3,0,0,3,9.0313333333332,49.01666666666667,5.0,3
281,Mixed Attack Slow Build Deep,3,0,0,3,15.549000000000055,43.49,10.0,2
282,Mixed Attack Slow Build Deep,3,0,1,2,10.377000000000104,37.13333333333333,7.0,1
283,Mixed Attack Medium Deep,3,0,0,3,7.686000000000149,34.04333333333334,6.0,1
284,Wing Attack Slow Build Deep,3,0,0,3,29.307000000000034,31.27333333333333,22.333333333333332,3
285,Mixed Attack Slow Build Deep,3,0,0,3,12.44599999999996,36.21666666666667,7.333333333333333,2
286,Mixed Attack Slow Build Deep High-Conv,3,1,2,1,15.07066666666689,49.80666666666667,8.333333333333334,2
287,Mixed Attack Fast Short,3,0,0,3,3.3703333333331407,7.706666666666664,4.0,2
288,Mixed Attack Slow Build Short,3,0,0,3,14.39200000000013,16.650000000000002,11.333333333333334,2
289,Wing Attack Fast Short,3,0,0,3,3.6593333333332794,11.413333333333334,3.3333333333333335,3
290,Mixed Attack Slow Build Deep,3,0,1,2,22.578000000000127,84.86666666666666,13.0,1
291,Wing Attack Medium Deep,3,0,0,3,6.073000000000245,33.26333333333333,5.0,3
292,Mixed Attack Slow Build Deep,3,0,0,3,10.799666666666667,43.21666666666667,7.0,1
293,Wing Attack Slow Build Short,3,0,0,3,22.26633333333378,10.146666666666667,16.666666666666668,3
294,Mixed Attack Fast Short,3,0,0,3,3.692333333333181,14.969999999999999,3.6666666666666665,2
295,Mixed Attack Fast Mid,3,0,0,3,4.705333333333243,26.36,3.6666666666666665,2
296,Mixed Attack Slow Build Mid,3,0,2,1,25.98133333333347,27.070000000000004,14.333333333333334,1
297,Mixed Attack Slow Build Short,3,0,0,3,15.57133333333339,12.713333333333333,11.666666666666666,2
298,Wing Attack Slow Build Mid,3,0,0,3,15.993666666666513,29.50333333333333,8.666666666666666,3
299,Mixed Attack Slow Build Deep,3,0,0,3,18.4856666666668,43.13333333333333,10.666666666666666,2
300,Mixed Attack Slow Build Deep,3,0,0,3,25.65866666666655,43.09666666666667,15.666666666666666,1
301,Mixed Attack Slow Build Deep,3,0,0,3,15.960333333333589,32.86666666666667,10.0,1
302,Mixed Attack Fast Short,3,0,0,3,3.792333333333166,14.216666666666667,3.3333333333333335,1
303,Central Attack Slow Build Mid,3,0,0,3,10.466000000000198,25.60666666666667,4.333333333333333,0
304,Wing Attack Slow Build Deep,3,0,0,3,14.347666666666555,73.27,8.0,3
305,Mixed Attack Slow Build Deep,3,0,0,3,15.804666666666739,39.339999999999996,11.666666666666666,1
306,Mixed Attack Slow Build Deep,3,0,1,2,15.314666666666653,32.13666666666666,12.0,1
307,Mixed Attack Slow Build Mid,3,0,0,3,26.415000000000116,24.013333333333332,15.333333333333334,2
308,Mixed Attack Slow Build Deep,3,0,0,3,23.757000000000215,37.18333333333334,16.333333333333332,1
309,Mixed Attack Slow Build Deep,3,0,1,2,14.681333333333441,84.85000000000001,9.0,2
310,Mixed Attack Slow Build Deep,3,0,1,2,27.127333333333052,51.080000000000005,17.333333333333332,1
311,Wing Attack Fast Deep,3,0,0,3,4.737999999999677,37.18666666666667,4.0,3
312,Mixed Attack Slow Build Deep,3,0,2,1,13.79166666666712,77.27666666666666,7.666666666666667,2
313,Mixed Attack Medium Short,3,0,0,3,7.8856666666666415,11.700000000000001,7.0,2
314,Mixed Attack Slow Build Deep,3,0,1,2,18.929999999999836,51.15,10.0,2
315,Wing Attack Slow Build Short,3,0,0,3,11.511666666666807,10.613333333333335,7.333333333333333,3
316,Mixed Attack Slow Build Short,3,0,0,3,18.68499999999987,11.86,12.333333333333334,2
317,Mixed Attack Medium Short,3,0,0,3,9.342333333333348,9.89,7.666666666666667,1
318,Mixed Attack Slow Build Deep,3,0,0,3,13.0463333333333,42.473333333333336,6.0,2
319,Wing Attack Slow Build Mid,3,0,0,3,27.44966666666657,21.503333333333334,17.666666666666668,3
320,Mixed Attack Slow Build Mid,3,0,0,3,23.590333333333245,20.49,13.333333333333334,2
321,Mixed Attack Slow Build Deep,3,0,0,3,25.614000000000033,55.47666666666667,15.666666666666666,1
322,Central Attack Medium Short,3,0,0,3,8.753666666666598,14.116666666666667,7.666666666666667,0
323,Mixed Attack Slow Build Short,3,0,0,3,22.010666666666566,18.16333333333333,13.0,2
324,Wing Attack Medium Short,3,0,0,3,9.97633333333321,18.916666666666668,7.0,3
325,Wing Attack Slow Build Short,3,0,0,3,19.99766666666657,10.90333333333333,15.0,3
326,Mixed Attack Slow Build Deep,3,0,1,2,27.338666666666768,46.626666666666665,18.333333333333332,2
327,Central Attack Medium Mid,3,0,0,3,7.017999999999915,28.486666666666668,4.333333333333333,0
328,Central Attack Slow Build Deep,3,0,0,3,14.336666666666739,67.06,9.0,0
329,Mixed Attack Medium Deep,3,0,1,2,7.385333333333269,47.26666666666667,5.666666666666667,1
330,Wing Attack Fast Short,3,0,1,2,4.615333333333183,14.446666666666665,4.666666666666667,3
331,Wing Attack Slow Build Short,3,0,0,3,10.855666666666972,9.31,6.666666666666667,3
332,Mixed Attack Slow Build Deep,3,0,1,2,19.930666666666752,39.11,11.0,2
333,Wing Attack Medium Deep,3,0,0,3,6.261666666666581,44.68333333333334,4.0,3
334,Mixed Attack Slow Build Mid,3,0,0,3,23.011666666666695,20.493333333333336,17.0,1
335,Mixed Attack Slow Build Deep,3,0,0,3,16.71633333333345,36.93333333333334,12.0,2
336,Central Attack Slow Build Short,3,0,0,3,10.58833333333314,13.873333333333335,6.666666666666667,0
337,Wing Attack Medium Short,3,0,0,3,9.68766666666655,19.05,8.333333333333334,3
338,Mixed Attack Fast Mid,3,0,1,2,3.4926666666668402,29.380000000000006,3.6666666666666665,2
339,Wing Attack Slow Build Short,3,0,0,3,26.79333333333337,17.65,18.666666666666668,3
340,Mixed Attack Fast Short,3,0,0,3,4.493666666666589,19.266666666666666,4.333333333333333,2
341,Mixed Attack Slow Build Deep,3,0,1,2,13.658000000000053,40.32333333333333,10.333333333333334,1
342,Wing Attack Slow Build Deep,3,0,2,1,15.226666666667066,54.23333333333333,9.333333333333334,3
